name,espnId,season,AG,ESPNRB,LNG,MISC,NTYDS,CMP,CAR,BIG,FD,FUM,LST,TD,YDS,YDS/G,STF,SYDSL,GP,OP,PTS,TP/G,TD,TYDS,SCRIM,2PTR,CMP,SCRIM/G,YDS/G,AVG
Antonio Gibson,4360294,2021,0.0,181.0,27.0,0.0,146.0,146.0,21.0,0.0,0.0,0.0,0.0,1.0,146.0,146.0,0.0,0.0,1.0,21.0,0.0,0.0,0.0,146.0,151.0,0.0,0.0,151.0,146.0,6.952
Derek Carr,16757,2023,0.0,4.0,7.0,0.0,286.0,286.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,40.0,6.0,6.0,1.0,309.0,4.0,0.0,0.0,4.0,309.0,1.333
Derek Carr,16757,2023,0.0,-4.0,-1.0,0.0,195.0,195.0,3.0,0.0,0.0,0.0,0.0,0.0,-4.0,-4.0,0.0,0.0,1.0,43.0,0.0,0.0,0.0,224.0,-4.0,0.0,0.0,-4.0,224.0,-1.333
Derek Carr,16757,2023,0.0,0.0,0.0,0.0,82.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,6.0,6.0,1.0,103.0,0.0,0.0,0.0,0.0,103.0,0.0
Derek Carr,16757,2023,0.0,-14.0,2.0,0.0,118.0,118.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,41.0,0.0,0.0,0.0,128.0,1.0,0.0,0.0,1.0,128.0,0.5
Derek Carr,16757,2023,0.0,4.0,5.0,0.0,172.0,172.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,30.0,12.0,12.0,2.0,187.0,4.0,0.0,0.0,4.0,187.0,2.0
Derek Carr,16757,2023,0.0,2.0,2.0,0.0,339.0,339.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,53.0,6.0,6.0,1.0,355.0,2.0,0.0,0.0,2.0,355.0,2.0
Derek Carr,16757,2023,0.0,14.0,10.0,0.0,309.0,309.0,3.0,0.0,1.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,1.0,59.0,6.0,6.0,1.0,315.0,14.0,0.0,0.0,14.0,315.0,4.667
Derek Carr,16757,2023,0.0,-16.0,-1.0,0.0,305.0,305.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,1.0,29.0,12.0,12.0,2.0,309.0,-1.0,0.0,0.0,-1.0,309.0,-1.0
Derek Carr,16757,2023,0.0,3.0,4.0,0.0,214.0,214.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,37.0,12.0,12.0,2.0,214.0,3.0,0.0,0.0,3.0,214.0,1.0
Derek Carr,16757,2023,0.0,10.0,10.0,0.0,108.0,108.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,1.0,21.0,0.0,0.0,0.0,120.0,10.0,0.0,0.0,10.0,120.0,10.0
Derek Carr,16757,2023,0.0,7.0,8.0,0.0,303.0,303.0,2.0,0.0,1.0,1.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,41.0,0.0,0.0,0.0,311.0,7.0,0.0,0.0,7.0,311.0,3.5
Derek Carr,16757,2023,0.0,-16.0,0.0,0.0,207.0,207.0,2.0,0.0,0.0,1.0,1.0,0.0,-1.0,-1.0,0.0,0.0,1.0,26.0,6.0,6.0,1.0,225.0,-1.0,0.0,0.0,-1.0,225.0,-0.5
Derek Carr,16757,2023,0.0,0.0,0.0,0.0,110.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,12.0,12.0,2.0,119.0,0.0,0.0,0.0,0.0,119.0,0.0
Derek Carr,16757,2023,0.0,-4.0,-1.0,0.0,205.0,205.0,3.0,0.0,0.0,0.0,0.0,0.0,-4.0,-4.0,0.0,0.0,1.0,32.0,18.0,18.0,3.0,214.0,-4.0,0.0,0.0,-4.0,214.0,-1.333
Derek Carr,16757,2023,0.0,2.0,3.0,0.0,306.0,306.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,44.0,18.0,18.0,3.0,321.0,2.0,0.0,0.0,2.0,321.0,1.0
Derek Carr,16757,2023,0.0,-3.0,-1.0,0.0,188.0,188.0,3.0,0.0,0.0,0.0,0.0,0.0,-3.0,-3.0,0.0,0.0,1.0,36.0,12.0,12.0,2.0,194.0,-3.0,0.0,0.0,-3.0,194.0,-1.0
Derek Carr,16757,2023,0.0,6.0,6.0,0.0,253.0,253.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,31.0,24.0,24.0,4.0,270.0,6.0,0.0,0.0,6.0,270.0,6.0
Derek Carr,16757,2022,0.0,0.0,0.0,0.0,266.0,266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,42.0,12.0,12.0,2.0,295.0,0.0,0.0,0.0,0.0,295.0,0.0
Derek Carr,16757,2022,0.0,9.0,9.0,0.0,253.0,253.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,41.0,12.0,12.0,2.0,261.0,9.0,0.0,0.0,9.0,261.0,9.0
Derek Carr,16757,2022,0.0,17.0,11.0,0.0,313.0,313.0,2.0,0.0,2.0,0.0,0.0,0.0,17.0,17.0,0.0,0.0,1.0,47.0,12.0,12.0,2.0,320.0,17.0,0.0,0.0,17.0,320.0,8.5
Derek Carr,16757,2022,0.0,40.0,20.0,0.0,213.0,213.0,7.0,0.0,4.0,0.0,0.0,0.0,40.0,40.0,0.0,0.0,1.0,43.0,0.0,0.0,0.0,228.0,40.0,0.0,0.0,40.0,228.0,5.714
Derek Carr,16757,2022,0.0,3.0,3.0,0.0,226.0,226.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,33.0,12.0,12.0,2.0,244.0,3.0,0.0,0.0,3.0,244.0,3.0
Derek Carr,16757,2022,0.0,-1.0,0.0,0.0,235.0,235.0,3.0,0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,1.0,31.0,6.0,6.0,1.0,240.0,-1.0,0.0,0.0,-1.0,240.0,-0.333
Derek Carr,16757,2022,0.0,-1.0,-1.0,0.0,80.0,80.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,1.0,30.0,0.0,0.0,0.0,100.0,-1.0,0.0,0.0,-1.0,100.0,-1.0
Derek Carr,16757,2022,0.0,0.0,0.0,0.0,248.0,248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.0,12.0,12.0,2.0,259.0,0.0,0.0,0.0,0.0,259.0,0.0
Derek Carr,16757,2022,0.0,0.0,0.0,0.0,232.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,40.0,12.0,12.0,2.0,248.0,0.0,0.0,0.0,0.0,248.0,0.0
Derek Carr,16757,2022,0.0,0.0,0.0,0.0,298.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.0,12.0,12.0,2.0,307.0,0.0,0.0,0.0,0.0,307.0,0.0
Derek Carr,16757,2022,0.0,10.0,7.0,0.0,303.0,303.0,2.0,0.0,1.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,1.0,39.0,18.0,18.0,3.0,305.0,10.0,0.0,0.0,10.0,305.0,5.0
Derek Carr,16757,2022,0.0,0.0,0.0,0.0,250.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,12.0,12.0,2.0,250.0,0.0,0.0,0.0,0.0,250.0,0.0
Derek Carr,16757,2022,0.0,11.0,4.0,0.0,148.0,148.0,4.0,0.0,1.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,1.0,24.0,0.0,0.0,0.0,148.0,11.0,0.0,0.0,11.0,148.0,2.75
Derek Carr,16757,2022,0.0,0.0,0.0,0.0,211.0,211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,41.0,18.0,18.0,3.0,231.0,0.0,0.0,0.0,0.0,231.0,0.0
Derek Carr,16757,2022,0.0,14.0,9.0,0.0,157.0,157.0,3.0,0.0,1.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,1.0,36.0,6.0,6.0,1.0,188.0,14.0,0.0,0.0,14.0,188.0,4.667
Derek Carr,16757,2021,0.0,6.0,4.0,0.0,415.0,415.0,4.0,0.0,0.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,63.0,0.0,0.0,0.0,441.0,6.0,0.0,0.0,6.0,441.0,1.5
Derek Carr,16757,2021,0.0,9.0,5.0,0.0,382.0,382.0,4.0,0.0,0.0,1.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,43.0,0.0,0.0,0.0,391.0,9.0,0.0,0.0,9.0,391.0,2.25
Derek Carr,16757,2021,0.0,-2.0,-1.0,0.0,355.0,355.0,2.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,1.0,48.0,0.0,0.0,0.0,384.0,-2.0,0.0,0.0,-2.0,384.0,-1.0
Derek Carr,16757,2021,0.0,6.0,3.0,0.0,171.0,171.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,41.0,0.0,0.0,0.0,202.0,6.0,0.0,0.0,6.0,202.0,2.0
Derek Carr,16757,2021,0.0,10.0,8.0,0.0,198.0,198.0,3.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,1.0,41.0,0.0,0.0,0.0,216.0,10.0,0.0,0.0,10.0,216.0,3.333
Derek Carr,16757,2021,0.0,-1.0,0.0,0.0,339.0,339.0,2.0,0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,1.0,31.0,0.0,0.0,0.0,340.0,-1.0,0.0,0.0,-1.0,340.0,-0.5
Derek Carr,16757,2021,0.0,1.0,2.0,0.0,324.0,324.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,36.0,0.0,0.0,0.0,324.0,1.0,0.0,0.0,1.0,324.0,0.5
Derek Carr,16757,2021,0.0,-10.0,4.0,0.0,291.0,291.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,1.0,49.0,0.0,0.0,0.0,301.0,5.0,0.0,0.0,5.0,301.0,2.5
Derek Carr,16757,2021,0.0,18.0,9.0,0.0,267.0,267.0,3.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,0.0,0.0,1.0,40.0,0.0,0.0,0.0,279.0,18.0,0.0,0.0,18.0,279.0,6.0
Derek Carr,16757,2021,0.0,-15.0,0.0,0.0,206.0,206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.0,0.0,0.0,0.0,215.0,0.0,0.0,0.0,0.0,215.0,0.0
Derek Carr,16757,2021,0.0,21.0,22.0,0.0,387.0,387.0,2.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,0.0,0.0,1.0,44.0,0.0,0.0,0.0,394.0,21.0,0.0,0.0,21.0,394.0,10.5
Derek Carr,16757,2021,0.0,24.0,17.0,0.0,258.0,258.0,2.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,0.0,0.0,1.0,42.0,0.0,0.0,0.0,273.0,24.0,0.0,0.0,24.0,273.0,12.0
Derek Carr,16757,2021,0.0,-15.0,0.0,0.0,246.0,246.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,49.0,0.0,0.0,0.0,263.0,0.0,0.0,0.0,0.0,263.0,0.0
Derek Carr,16757,2021,0.0,-8.0,6.0,0.0,237.0,237.0,3.0,0.0,0.0,1.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,43.0,0.0,0.0,0.0,243.0,7.0,0.0,0.0,7.0,243.0,2.333
Derek Carr,16757,2021,0.0,-10.0,4.0,0.0,187.0,187.0,7.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,1.0,34.0,0.0,0.0,0.0,206.0,5.0,0.0,0.0,5.0,206.0,0.714
Derek Carr,16757,2021,0.0,0.0,0.0,0.0,241.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.0,0.0,0.0,0.0,255.0,0.0,0.0,0.0,0.0,255.0,0.0
Derek Carr,16757,2021,0.0,-1.0,-1.0,0.0,167.0,167.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,1.0,40.0,0.0,0.0,0.0,185.0,-1.0,0.0,0.0,-1.0,185.0,-1.0
Cameron Brate,17453,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,7.0,7.0,0.0
Cameron Brate,17453,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,9.0,9.0,0.0
Cameron Brate,17453,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,49.0,52.0,0.0,0.0,52.0,49.0,0.0
Cameron Brate,17453,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,32.0,32.0,0.0,0.0,32.0,32.0,0.0
Cameron Brate,17453,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,14.0,14.0,0.0
Cameron Brate,17453,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,8.0,8.0,0.0
Cameron Brate,17453,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0
Cameron Brate,17453,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,12.0,12.0,0.0
Cameron Brate,17453,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,25.0,25.0,0.0
Cameron Brate,17453,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cameron Brate,17453,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cameron Brate,17453,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,8.0,8.0,0.0
Cameron Brate,17453,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,35.0,35.0,0.0,0.0,35.0,35.0,0.0
Cameron Brate,17453,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,29.0,29.0,0.0,0.0,29.0,29.0,0.0
Cameron Brate,17453,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,12.0,12.0,0.0
Cameron Brate,17453,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,26.0,26.0,0.0,0.0,26.0,26.0,0.0
Cameron Brate,17453,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cameron Brate,17453,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0
Cameron Brate,17453,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,6.0,6.0,0.0
Cameron Brate,17453,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,27.0,27.0,0.0,0.0,27.0,27.0,0.0
Cameron Brate,17453,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,23.0,23.0,0.0,0.0,23.0,23.0,0.0
Cameron Brate,17453,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,3.0,0.0
Cameron Brate,17453,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,11.0,11.0,0.0
Cameron Brate,17453,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,22.0,22.0,0.0,0.0,22.0,22.0,0.0
Cameron Brate,17453,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,11.0,11.0,0.0
Cameron Brate,17453,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,5.0,5.0,0.0
Cameron Brate,17453,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,12.0,12.0,0.0
Mike Gesicki,3116164,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,36.0,36.0,0.0,0.0,36.0,36.0,0.0
Mike Gesicki,3116164,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,33.0,33.0,0.0,0.0,33.0,33.0,0.0
Mike Gesicki,3116164,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,18.0,0.0,0.0,18.0,18.0,0.0
Mike Gesicki,3116164,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,12.0,12.0,0.0
Mike Gesicki,3116164,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,0.0,17.0,17.0,0.0
Mike Gesicki,3116164,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,28.0,28.0,0.0,0.0,28.0,28.0,0.0
Mike Gesicki,3116164,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,6.0,1.0,5.0,5.0,0.0,0.0,5.0,5.0,0.0
Mike Gesicki,3116164,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,11.0,11.0,0.0
Mike Gesicki,3116164,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mike Gesicki,3116164,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,22.0,22.0,0.0,0.0,22.0,22.0,0.0
Mike Gesicki,3116164,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mike Gesicki,3116164,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mike Gesicki,3116164,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mike Gesicki,3116164,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,7.0,7.0,0.0
Mike Gesicki,3116164,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,6.0,1.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0
Mike Gesicki,3116164,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,35.0,35.0,0.0,0.0,35.0,35.0,0.0
Mike Gesicki,3116164,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,5.0,5.0,0.0
Mike Gesicki,3116164,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
Mike Gesicki,3116164,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,6.0,1.0,41.0,41.0,0.0,0.0,41.0,41.0,0.0
Mike Gesicki,3116164,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,6.0,6.0,0.0
Mike Gesicki,3116164,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,23.0,23.0,0.0,0.0,23.0,23.0,0.0
Mike Gesicki,3116164,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,0.0,30.0,30.0,0.0
Mike Gesicki,3116164,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,12.0,2.0,69.0,69.0,0.0,0.0,69.0,69.0,0.0
Mike Gesicki,3116164,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,27.0,27.0,0.0,0.0,27.0,27.0,0.0
Mike Gesicki,3116164,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,6.0,1.0,38.0,38.0,0.0,0.0,38.0,38.0,0.0
Mike Gesicki,3116164,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,3.0,0.0
Mike Gesicki,3116164,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,31.0,31.0,0.0,0.0,31.0,31.0,0.0
Mike Gesicki,3116164,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mike Gesicki,3116164,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mike Gesicki,3116164,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mike Gesicki,3116164,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,5.0,5.0,0.0
Mike Gesicki,3116164,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24.0,24.0,0.0,0.0,24.0,24.0,0.0
