,Name,Teams,Season,POS,GP,SOLO,AST,TOT,SACK YDS,YDS,TFL,PD,INT,INT YDS,LNG,TD,FF,FR,FTD
1357,Matt Farniok,DAL,2022,G,7,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0
1358,Feleipe Franks,ATL,2022,TE,11,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0
1359,Eddy Pineiro,CAR,2022,PK,17,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0
1360,Jawaan Taylor,JAX,2022,OT,17,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0
1361,Jonathan Kongbo,DEN,2022,LB,3,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0
1362,Saivion Smith,DET,2022,CB,1,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0
1363,Nolan Turner,TB,2022,S,5,1,0,1,0.0,0,1,0,0,0,0,0,0,0,0
1364,Landon Dickerson,PHI,2022,G,17,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0
1365,Ben Skowronek,LAR,2022,WR,14,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0
1366,Zack Moss,IND / BUF,2022,RB,13,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0
1367,Mitch Wishnowsky,SF,2022,P,17,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0
1368,Velus Jones Jr.,CHI,2022,WR,12,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0
1369,Demetric Felton Jr.,CLE,2022,RB,8,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0
1370,Jake Funk,IND / LAR,2022,RB,6,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0
1371,Sean McKeon,DAL,2022,TE,13,0,1,1,0.0,0,0,0,0,0,0,0,0,1,0
1372,Michael Gallup,DAL,2022,WR,14,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0
1373,Byron Pringle,CHI,2022,WR,11,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0
1374,Cole Christiansen,KC,2022,LB,1,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0
1375,Greg Dortch,ARI,2022,WR,16,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0
1376,Chazz Surratt,NYJ,2022,LB,1,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0
1377,Ben Powers,BAL,2022,G,17,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0
1378,Gardner Minshew,PHI,2022,QB,5,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0
1379,Rico Dowdle,DAL,2022,RB,5,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0
1380,Justin Herbert,LAC,2022,QB,17,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0
1381,Khalid Kareem,IND,2022,DE,4,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0
1382,La'Darius Hamilton,GB,2022,DE,3,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0
1383,Elijah Garcia,DEN,2022,DT,2,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0
1384,Trevon Wesco,CHI,2022,TE,14,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0
1385,Darrell Henderson Jr.,LAR,2022,RB,10,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0
1386,Cobi Francis,HOU,2022,CB,5,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0
1387,Aaron Brewer,TEN,2022,G,17,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0
1388,Luke Farrell,JAX,2022,TE,17,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0
1389,Binjimen Victor,BAL,2022,WR,2,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0
1390,Eric Banks,ARI,2022,DE,1,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0
1391,Irv Smith Jr.,MIN,2022,TE,8,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0
1392,Kameron Cline,IND,2022,DE,3,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0
1393,Dee Eskridge,SEA,2022,WR,10,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0
1394,Chris Jackson,TEN,2022,CB,1,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0
1395,Will Fries,IND,2022,G,17,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0
1396,Ian Thomas,CAR,2022,TE,17,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0
1397,Chris Evans,CIN,2022,RB,12,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0
1398,Camaron Cheeseman,WSH,2022,LS,17,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0
1399,Tony Jones Jr.,SEA / NO,2022,RB,6,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0
1400,DK Metcalf,SEA,2022,WR,17,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0
1401,Royce Newman,GB,2022,G,17,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0
1402,Greg Little,MIA,2022,OT,17,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0
1403,Cole Strange,NE,2022,G,17,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0
1404,AJ Dillon,GB,2022,RB,17,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0
1405,Hunter Long,MIA,2022,TE,9,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0
1406,Tre' McKitty,LAC,2022,TE,17,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0
1407,Zach Tom,GB,2022,G,9,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0
1408,Deon Jackson,IND,2022,RB,16,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0
1409,Noah Gray,KC,2022,TE,17,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0
1410,Jack Coco,GB,2022,LS,17,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0
1411,Michael Carter,NYJ,2022,RB,16,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0
1412,Jeff Gunter,CIN,2022,DE,10,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0
1413,Joshuah Bledsoe,NE,2022,S,3,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0
1414,Jelani Woods,IND,2022,TE,15,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0
1415,Tylan Wallace,BAL,2022,WR,9,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0
1416,Jerry Jeudy,DEN,2022,WR,15,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0
1417,Brian Robinson Jr.,WSH,2022,RB,12,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0
1418,Jedrick Wills Jr.,CLE,2022,OT,17,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0
1419,Jalen Reagor,MIN,2022,WR,17,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0
1420,Markquese Bell,DAL,2022,S,5,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0
1421,Ed Ingram,MIN,2022,G,17,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0
1422,Jake Ferguson,DAL,2022,TE,16,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0
1423,Joshua Palmer,LAC,2022,WR,16,1,0,1,0.0,0,0,0,0,0,0,0,1,0,0
1424,Trey Smith,KC,2022,G,16,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0
1425,Malik Willis,TEN,2022,QB,8,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0
1426,Chandler Wooten,CAR,2022,LB,9,0,1,1,0.0,0,0,0,0,0,0,0,1,0,0
1427,Drew Dalman,ATL,2022,C,17,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0
1428,Eno Benjamin,ARI / HOU,2022,RB,15,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0
1429,Arron Mosby,CAR,2022,DE,3,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0
1430,Nate Landman,ATL,2022,LB,7,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0
1431,Marquise Blair,CAR,2022,S,3,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0
1432,Dylan Parham,LV,2022,G,17,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0
1433,Kemon Hall,LAC,2022,CB,2,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0
1434,Mike Brown,CLE,2022,S,3,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0
1435,Stanley Berryhill,DET,2022,WR,4,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0
1436,De'Shaan Dixon,JAX,2022,DE,3,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0
1437,Matt Gay,LAR,2022,PK,17,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0
1438,Stone Smartt,LAC,2022,TE,7,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0
1439,Braxton Jones,CHI,2022,OT,17,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0
1440,Forrest Rhyne,IND,2022,LB,3,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0
1441,Nico Collins,HOU,2022,WR,10,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0
1442,Donovan Jeter,WSH,2022,DT,1,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0
1443,Donovan Peoples-Jones,CLE,2022,WR,17,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0
1444,Cesar Ruiz,NO,2022,C,14,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0
1445,Cole Kmet,CHI,2022,TE,17,1,0,1,0.0,0,0,0,0,0,0,0,1,0,0
1446,Raheem Blackshear,CAR,2022,RB,13,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0
1447,Dennis Daley,TEN,2022,G,17,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0
1448,Zander Horvath,LAC,2022,FB,15,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0
1449,Segun Olubi,IND,2022,LB,2,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0
1450,Ramiz Ahmed,GB,2022,PK,1,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0
1451,Jordan Mailata,PHI,2022,OT,16,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0
1452,Michael Woods II,CLE,2022,WR,10,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0
1453,Evan McPherson,CIN,2022,PK,16,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0
1454,Dameon Pierce,HOU,2022,RB,13,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0
1455,TJ Carter,LAR,2022,CB,2,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0
1456,Rashod Bateman,BAL,2022,WR,7,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0
1457,Isaiah Likely,BAL,2022,TE,16,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0
1458,Zach Wilson,NYJ,2022,QB,9,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0
1459,Nicholas Petit-Frere,TEN,2022,OT,16,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0
1460,Pat Freiermuth,PIT,2022,TE,16,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0
1461,Cole Turner,WSH,2022,TE,10,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0
1462,Keaontay Ingram,ARI,2022,RB,12,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0
1463,Brevin Jordan,HOU,2022,TE,11,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0
1464,Terrace Marshall Jr.,CAR,2022,WR,14,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0
1465,Spencer Burford,SF,2022,OT,16,1,0,1,0.0,0,0,0,0,0,0,0,1,0,0
1466,Jaylen Waddle,MIA,2022,WR,17,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0
1467,Josh Jobe,PHI,2022,CB,11,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0
1468,Cameron McGrone,IND,2022,LB,1,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0
1469,Elijah Moore,NYJ,2022,WR,16,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0
1470,Khalil Shakir,BUF,2022,WR,14,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0
1471,Penei Sewell,DET,2022,OT,17,1,0,1,0.0,0,0,0,0,0,0,0,1,0,0
1472,James Cook,BUF,2022,RB,16,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0
1473,Luke Goedeke,TB,2022,OT,11,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0
1474,Trey Lance,SF,2022,QB,2,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0
1475,Kenyon Green,HOU,2022,G,15,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0
1476,George Pickens,PIT,2022,WR,17,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0
1477,David Ojabo,BAL,2022,LB,2,1,0,1,1.0,5,0,0,0,0,0,0,1,0,0
1478,Ikem Ekwonu,CAR,2022,OT,17,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0
1479,Breece Hall,NYJ,2022,RB,7,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0
1480,Kenneth Walker III,SEA,2022,RB,15,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0
1481,Evan Neal,NYG,2022,OT,13,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0
1482,Snoop Conner,JAX,2022,RB,8,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0
1483,Tyler Smith,DAL,2022,OT,17,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0
1484,Garrett Wilson,NYJ,2022,WR,17,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0
1485,Quinn Meinerz,DEN,2022,G,13,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0
1486,Danny Gray,SF,2022,WR,13,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0
1487,Matt Feiler,LAC,2022,G,17,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0
1488,Kalif Raymond,DET,2022,WR,17,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
1489,Scott Daly,DET,2022,LS,17,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0
1490,Jeremiah Ledbetter,JAX,2022,DE,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
1491,Adam Trautman,NO,2022,TE,15,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0
1492,Foyesade Oluokun,ATL,2021,LB,17,102,90,192,2.0,14,4,6,3,80,1,0,1,0,0
1493,Jordyn Brooks,SEA,2021,LB,17,109,75,184,1.0,7,10,5,0,0,0,0,0,1,0
1494,Bobby Wagner,SEA,2021,LB,16,93,77,170,1.0,7,3,5,1,3,1,0,1,0,0
1495,C.J. Mosley,NYJ,2021,LB,16,103,65,168,2.0,34,2,2,0,0,0,0,2,0,0
1496,Roquan Smith,CHI,2021,LB,17,95,68,163,3.0,25,12,3,1,53,1,1,0,0,0
1497,Denzel Perryman,LV,2021,LB,15,102,52,154,0.0,0,5,3,0,0,0,0,1,2,0
1498,De'Vondre Campbell,GB,2021,LB,16,102,44,146,2.0,8,6,5,2,15,1,0,2,1,0
1499,Kyzir White,LAC,2021,LB,17,90,54,144,1.0,1,7,3,2,22,1,0,2,0,0
1500,Eric Kendricks,MIN,2021,LB,15,81,62,143,5.0,36,8,4,2,22,1,0,0,1,0
1501,Cole Holcomb,WSH,2021,LB,16,83,59,142,1.0,0,2,7,2,54,1,1,2,1,0
1502,Alex Singleton,PHI,2021,LB,16,81,56,137,0.0,0,4,4,1,29,1,1,1,0,0
1503,Deion Jones,ATL,2021,LB,16,87,50,137,2.0,17,8,6,0,0,0,0,1,0,0
1504,Fred Warner,SF,2021,LB,16,79,58,137,0.5,5,7,4,0,0,0,0,1,3,0
1505,Bobby Okereke,IND,2021,LB,17,89,43,132,1.0,9,3,4,2,20,1,0,0,0,0
1506,T.J. Edwards,PHI,2021,LB,16,64,66,130,1.0,3,5,5,1,1,1,0,0,1,0
1507,Tae Crowder,NYG,2021,LB,17,64,66,130,0.0,0,3,6,2,26,1,0,1,0,0
1508,Devin White,TB,2021,LB,17,87,41,128,3.5,23,8,3,0,0,0,0,0,0,0
1509,Minkah Fitzpatrick,PIT,2021,S,16,84,40,124,0.0,0,1,7,2,18,1,0,1,1,0
1510,Shaquille Leonard,IND,2021,LB,16,75,47,122,0.0,0,4,8,4,12,1,0,8,2,0
1511,Jalen Thompson,ARI,2021,S,17,79,42,121,0.0,0,3,7,3,49,1,0,0,0,0
1512,Derwin James Jr.,LAC,2021,S,15,75,43,118,2.0,13,7,5,2,20,1,0,3,0,0
1513,Logan Ryan,NYG,2021,S,15,77,40,117,1.0,4,2,8,0,0,0,0,2,1,0
1514,Jordan Hicks,ARI,2021,LB,17,75,41,116,4.0,38,7,5,0,0,0,0,1,2,0
1515,Johnathan Abram,LV,2021,S,14,64,52,116,0.0,0,5,4,1,6,1,0,0,1,0
1516,Harrison Smith,MIN,2021,S,16,83,31,114,3.0,22,3,7,1,10,1,0,1,0,0
1517,Anthony Walker Jr.,CLE,2021,LB,13,69,44,113,1.0,5,2,2,0,0,0,0,0,0,0
1518,Jordan Fuller,LAR,2021,S,16,63,50,113,0.0,0,1,4,1,34,1,0,0,0,0
1519,Joe Schobert,PIT,2021,LB,16,70,42,112,0.0,0,2,6,1,23,1,0,1,0,0
1520,Nick Bolton,KC,2021,LB,16,70,42,112,0.0,0,11,3,0,0,0,0,0,1,1
1521,Quincy Williams,NYJ,2021,LB,16,73,37,110,2.0,19,9,5,0,0,0,0,3,0,0
1522,Ja'Whaun Bentley,NE,2021,LB,16,68,41,109,1.0,0,5,2,0,0,0,0,3,0,0
1523,Xavier Woods,MIN,2021,S,17,72,36,108,1.0,3,1,10,3,54,1,0,2,0,0
1524,Tracy Walker III,DET,2021,S,15,74,34,108,1.0,8,3,6,1,5,1,0,0,0,0
1525,Myles Jack,JAX,2021,LB,16,62,46,108,0.0,0,3,0,0,0,0,0,0,0,0
1526,Kamu Grugier-Hill,HOU,2021,LB,14,71,37,108,3.0,20,13,3,1,82,1,0,2,0,0
1527,Tremaine Edmunds,BUF,2021,LB,15,70,38,108,0.0,0,7,4,1,4,1,0,0,0,0
1528,Jeremy Chinn,CAR,2021,S,16,75,32,107,1.0,7,6,5,1,0,1,0,1,1,0
1529,Damien Wilson,JAX,2021,LB,17,59,47,106,3.0,28,5,5,1,1,1,0,1,0,0
1530,Demario Davis,NO,2021,LB,16,70,35,105,3.0,16,13,7,0,0,0,0,0,0,0
1531,Isaiah Simmons,ARI,2021,S,17,70,35,105,1.5,6,4,7,1,0,1,0,4,0,0
1532,Shaq Thompson,CAR,2021,LB,14,65,39,104,2.0,18,9,5,2,39,1,0,0,0,0
1533,Azeez Al-Shaair,SF,2021,LB,13,58,44,102,2.0,8,9,5,1,24,1,0,1,2,0
1534,Kenny Moore II,IND,2021,CB,17,82,20,102,1.0,1,6,13,4,78,1,0,1,0,0
1535,Jayron Kearse,DAL,2021,S,16,67,34,101,1.0,2,9,10,2,34,1,0,0,1,0
1536,Logan Wilson,CIN,2021,LB,13,57,43,100,1.0,2,5,4,4,31,1,0,1,0,0
1537,Nasir Adderley,LAC,2021,S,15,69,30,99,0.5,4,3,5,0,0,0,0,1,1,0
1538,Kamren Curl,WSH,2021,S,16,62,37,99,1.0,5,2,5,0,0,0,0,0,1,0
1539,Cory Littleton,LV,2021,LB,17,51,47,98,0.5,1,2,4,0,0,0,0,0,1,0
1540,Budda Baker,ARI,2021,S,17,63,35,98,2.0,5,6,7,3,101,1,0,0,1,0
1541,Patrick Queen,BAL,2021,LB,17,68,30,98,2.0,19,10,1,0,0,0,0,1,1,0
1542,Lavonte David,TB,2021,LB,12,63,34,97,2.0,1,5,3,0,0,0,0,2,1,0
1543,Vonn Bell,CIN,2021,S,16,64,33,97,0.5,6,5,8,1,15,1,0,3,1,0
1544,Quandre Diggs,SEA,2021,S,17,66,28,94,0.0,0,1,7,5,68,1,0,0,0,0
1545,Taylor Rapp,LAR,2021,S,17,64,30,94,1.5,7,2,6,4,31,1,0,0,1,0
1546,Jordan Poyer,BUF,2021,S,16,66,27,93,3.0,26,8,9,5,87,1,0,0,0,0
1547,Christian Kirksey,HOU,2021,LB,13,55,38,93,0.0,0,6,8,1,1,1,0,0,2,0
1548,Adrian Amos,GB,2021,S,17,75,18,93,0.0,0,0,8,2,0,1,0,0,0,0
1549,Desmond King II,HOU,2021,CB,16,68,25,93,0.0,0,1,6,3,25,1,0,1,0,0
1550,Zach Cunningham,HOU / TEN,2021,LB,14,51,42,93,0.0,0,7,3,0,0,0,0,1,0,0
1551,Will Harris,DET,2021,CB,17,62,31,93,0.5,6,0,4,0,0,0,0,1,0,0
1552,Xavier McKinney,NYG,2021,S,17,59,34,93,0.0,0,1,10,5,64,1,1,0,0,0
1553,Adrian Phillips,NE,2021,S,17,56,36,92,0.0,0,3,9,4,39,1,1,1,0,0
1554,Jerome Baker,MIA,2021,LB,16,62,30,92,5.5,52,9,4,1,0,1,0,1,0,0
1555,Kyle Dugger,NE,2021,S,15,70,22,92,0.0,0,5,5,4,100,1,0,0,1,0
1556,Troy Reeder,LAR,2021,LB,17,48,43,91,2.0,9,6,6,2,2,1,0,0,0,0
1557,Germaine Pratt,CIN,2021,LB,15,57,34,91,0.5,4,5,2,1,4,1,0,2,2,0
1558,Cameron Heyward,PIT,2021,DT,17,53,36,89,10.0,56,15,9,1,0,1,0,1,1,0
1559,Terrell Edmunds,PIT,2021,S,17,63,26,89,1.0,13,8,6,2,15,1,0,0,0,0
1560,Christian Wilkins,MIA,2021,DT,17,49,40,89,4.5,31,10,4,0,0,0,0,1,1,0
1561,Kareem Jackson,DEN,2021,CB,15,62,26,88,1.0,0,1,2,1,7,1,0,0,0,0
1562,Kevin Byard III,TEN,2021,S,17,57,31,88,1.0,11,1,13,5,66,1,1,2,1,1
1563,Jermaine Carter,CAR,2021,LB,17,38,50,88,0.0,0,3,1,0,0,0,0,0,1,0
1564,Andrew Wingard,JAX,2021,S,15,57,31,88,1.0,1,2,1,1,23,1,0,0,0,0
1565,Jessie Bates III,CIN,2021,S,15,67,21,88,0.0,0,3,4,1,65,1,0,0,1,0
1566,Antoine Winfield Jr.,TB,2021,S,13,62,26,88,2.0,8,4,6,2,30,1,0,2,3,0
1567,Alec Ogletree,CHI,2021,LB,16,55,32,87,0.0,0,5,4,0,0,0,0,1,0,0
1568,Jamal Adams,SEA,2021,S,12,56,31,87,0.0,0,4,5,2,0,1,0,0,0,0
1569,Matt Milano,BUF,2021,LB,16,57,29,86,3.0,27,15,5,0,0,0,0,0,2,0
1570,Tavierre Thomas,HOU,2021,CB,17,51,35,86,0.0,0,1,4,2,48,1,1,1,0,0
1571,Nick Vigil,MIN,2021,LB,16,45,40,85,1.0,12,4,1,1,38,1,1,0,0,0
1572,Aaron Donald,LAR,2021,DT,17,38,46,84,12.5,111,19,4,0,0,0,0,4,0,0
1573,Micah Parsons,DAL,2021,LB,16,64,20,84,13.0,120,20,3,0,0,0,0,3,0,0
1574,Elandon Roberts,MIA,2021,LB,17,42,41,83,1.0,7,6,4,1,85,1,1,2,0,0
1575,Jalen Reeves-Maybin,DET,2021,LB,15,53,29,82,0.0,0,4,4,0,0,0,0,2,1,0
1576,Leonard Williams,NYG,2021,DE,17,34,47,81,6.5,39,5,2,0,0,0,0,2,1,0
1577,Landon Collins,WSH,2021,S,13,51,30,81,3.0,7,7,2,2,3,1,0,1,2,0
1578,Krys Barnes,GB,2021,LB,16,58,23,81,1.0,8,4,4,0,0,0,0,0,2,0
1579,A.J. Terrell,ATL,2021,CB,16,52,29,81,1.0,2,3,16,3,42,1,0,1,0,0
1580,Anthony Hitchens,KC,2021,LB,15,41,39,80,0.0,0,4,2,1,0,1,0,0,0,0
1581,Justin Simmons,DEN,2021,S,17,60,20,80,1.5,13,4,12,5,76,1,0,0,0,0
1582,Chuck Clark,BAL,2021,S,16,49,31,80,1.0,12,3,12,2,17,1,1,0,0,0
1583,Malcolm Jenkins,NO,2021,S,16,53,26,79,1.0,8,3,5,1,34,1,1,1,0,0
1584,Bryce Hall,NYJ,2021,CB,17,66,13,79,0.5,4,4,16,0,0,0,0,0,0,0
1585,Brandon Jones,MIA,2021,S,15,48,31,79,5.0,39,6,1,1,8,1,0,1,2,0
1586,Alex Anzalone,DET,2021,LB,14,49,29,78,1.0,3,1,7,1,0,1,0,0,0,0
1587,D.J. Reed,SEA,2021,CB,14,62,16,78,0.0,0,0,10,2,9,1,0,0,1,0
1588,Brandon Stephens,BAL,2021,CB,17,49,29,78,0.0,0,1,4,0,0,0,0,0,0,0
1589,Jimmie Ward,SF,2021,S,16,51,26,77,0.0,0,1,6,2,27,1,1,0,0,0
1590,Jalen Ramsey,LAR,2021,CB,16,62,15,77,0.0,0,9,16,4,41,1,0,1,1,0
1591,Kendall Fuller,WSH,2021,CB,16,64,13,77,1.0,6,2,16,1,0,1,0,0,0,0
1592,Leighton Vander Esch,DAL,2021,LB,17,48,29,77,1.0,7,4,2,1,7,1,0,0,0,0
1593,Josh Bynes,BAL,2021,LB,14,50,26,76,2.0,1,6,4,0,0,0,0,0,0,0
1594,Tyrann Mathieu,KC,2021,S,16,60,16,76,1.0,11,2,6,3,56,1,1,0,3,0
1595,Eric Murray,HOU,2021,S,16,48,28,76,0.0,0,0,4,1,0,1,0,0,0,0
1596,Eddie Jackson,CHI,2021,S,14,54,22,76,0.0,0,4,2,0,0,0,0,1,0,0
1597,Taron Johnson,BUF,2021,CB,16,53,23,76,3.0,24,4,7,1,4,1,0,1,0,0
1598,Drue Tranquill,LAC,2021,LB,14,45,31,76,1.5,14,5,1,0,0,0,0,0,1,0
1599,L'Jarius Sneed,KC,2021,CB,15,57,19,76,1.0,21,7,8,2,2,1,0,1,1,0
1600,Jamin Davis,WSH,2021,LB,16,48,28,76,1.0,2,3,1,0,0,0,0,0,0,0
1601,Jeremiah Owusu-Koramoah,CLE,2021,LB,14,49,27,76,1.5,8,3,4,0,0,0,0,2,0,0
1602,Harold Landry III,TEN,2021,LB,17,51,24,75,12.0,80,14,0,0,0,0,0,1,0,0
1603,Kenny Young,LAR / DEN,2021,LB,13,41,34,75,2.0,11,6,1,0,0,0,0,2,1,0
1604,David Long Jr.,TEN,2021,LB,10,46,29,75,0.0,0,4,6,2,6,1,0,0,0,0
1605,Micah Hyde,BUF,2021,S,17,53,21,74,1.0,6,4,10,5,59,1,1,1,2,0
1606,Marcus Williams,NO,2021,S,16,52,22,74,0.0,0,0,8,2,56,1,0,1,0,0
1607,Alex Highsmith,PIT,2021,LB,16,46,28,74,6.0,36,15,0,0,0,0,0,1,0,0
1608,Nate Hobbs,LV,2021,CB,16,51,23,74,1.0,6,3,3,1,9,1,0,1,0,0
1609,Rayshawn Jenkins,JAX,2021,S,14,56,17,73,0.0,0,1,3,0,0,0,0,0,0,0
1610,Avonte Maddox,PHI,2021,CB,16,53,20,73,0.5,4,5,9,1,-1,1,0,2,0,0
1611,Jordan Whitehead,TB,2021,S,14,58,15,73,0.0,0,5,8,2,24,1,0,1,0,0
1612,Tyson Campbell,JAX,2021,CB,15,49,24,73,0.0,0,2,10,2,3,1,0,0,0,0
1613,Anthony Barr,MIN,2021,LB,11,38,34,72,2.5,17,3,5,3,11,1,0,0,2,0
1614,Eric Rowe,MIA,2021,S,17,44,28,72,0.0,0,0,4,0,0,0,0,3,0,0
1615,Anthony Harris,PHI,2021,S,14,36,36,72,0.0,0,2,3,1,2,1,0,0,0,0
1616,Austin Johnson,NYG,2021,DT,17,31,41,72,3.5,24,6,1,0,0,0,0,0,1,0
